Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),Wind Chill
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 16:00,2024,11,14,16:00,1.6,-1.5,80.0,0.0,36.0,15.0,100.84,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 17:00,2024,11,14,17:00,1.4,-2.0,78.0,0.0,35.0,14.0,100.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 18:00,2024,11,14,18:00,1.5,-2.5,75.0,0.0,35.0,17.0,100.72,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 19:00,2024,11,14,19:00,1.3,-2.3,77.0,0.0,35.0,13.0,100.64,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 20:00,2024,11,14,20:00,1.3,-2.0,78.0,0.0,35.0,18.0,100.45,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 21:00,2024,11,14,21:00,1.8,-1.6,78.0,0.0,35.0,17.0,100.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 22:00,2024,11,14,22:00,2.4,-1.1,78.0,0.0,35.0,15.0,100.14,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-14 23:00,2024,11,14,23:00,2.7,-0.9,77.0,0.0,36.0,12.0,100.05,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 00:00,2024,11,15,00:00,2.9,-0.7,77.0,0.0,35.0,16.0,99.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 01:00,2024,11,15,01:00,2.9,-0.3,79.0,0.0,35.0,18.0,99.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 02:00,2024,11,15,02:00,2.9,-0.6,77.0,0.0,35.0,16.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 03:00,2024,11,15,03:00,2.8,-0.9,77.0,0.0,34.0,19.0,99.56,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 04:00,2024,11,15,04:00,2.7,-0.7,78.0,0.0,34.0,20.0,99.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 05:00,2024,11,15,05:00,2.0,-0.1,86.0,0.0,34.0,23.0,99.25,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 06:00,2024,11,15,06:00,1.8,0.4,90.0,0.0,34.0,25.0,99.17,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 07:00,2024,11,15,07:00,2.3,0.6,89.0,0.2,34.0,22.0,99.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 08:00,2024,11,15,08:00,2.8,0.7,86.0,0.0,34.0,21.0,99.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 09:00,2024,11,15,09:00,3.5,1.3,85.0,0.0,35.0,19.0,98.95,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 10:00,2024,11,15,10:00,3.6,1.9,88.0,0.6,34.0,20.0,98.89,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 11:00,2024,11,15,11:00,4.0,2.1,88.0,0.0,34.0,20.0,98.78,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 12:00,2024,11,15,12:00,4.2,2.4,88.0,0.6,34.0,22.0,98.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 13:00,2024,11,15,13:00,4.5,2.8,89.0,0.6,34.0,19.0,98.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 14:00,2024,11,15,14:00,4.7,3.6,92.0,0.4,34.0,19.0,98.58,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 15:00,2024,11,15,15:00,4.9,4.1,94.0,0.4,34.0,19.0,98.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 16:00,2024,11,15,16:00,5.2,4.3,94.0,0.2,34.0,12.0,98.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 17:00,2024,11,15,17:00,5.2,4.9,98.0,0.8,32.0,8.0,98.62,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 18:00,2024,11,15,18:00,5.3,5.1,99.0,0.4,32.0,8.0,98.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 19:00,2024,11,15,19:00,5.2,5.1,99.0,0.0,32.0,8.0,98.61,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 20:00,2024,11,15,20:00,5.5,5.4,99.0,0.0,33.0,12.0,98.62,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 21:00,2024,11,15,21:00,5.8,5.5,98.0,0.0,34.0,10.0,98.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 22:00,2024,11,15,22:00,5.8,5.8,100.0,0.8,32.0,9.0,98.66,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-15 23:00,2024,11,15,23:00,6.0,5.7,98.0,0.2,33.0,9.0,98.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 00:00,2024,11,16,00:00,6.2,5.4,95.0,0.0,32.0,7.0,98.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 01:00,2024,11,16,01:00,6.2,5.4,95.0,0.0,32.0,5.0,98.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 02:00,2024,11,16,02:00,6.2,5.5,95.0,0.0,31.0,6.0,98.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 03:00,2024,11,16,03:00,6.3,5.7,96.0,0.0,31.0,6.0,98.78,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 04:00,2024,11,16,04:00,6.2,5.9,98.0,0.0,32.0,5.0,98.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 05:00,2024,11,16,05:00,6.1,6.1,100.0,0.0,28.0,4.0,98.88,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 06:00,2024,11,16,06:00,6.0,6.0,100.0,0.0,29.0,4.0,98.9,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 07:00,2024,11,16,07:00,6.0,6.0,100.0,0.0,28.0,5.0,99.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 08:00,2024,11,16,08:00,6.0,6.0,100.0,0.0,28.0,6.0,99.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 09:00,2024,11,16,09:00,6.8,6.8,100.0,0.2,29.0,6.0,99.15,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 10:00,2024,11,16,10:00,6.9,6.9,100.0,0.2,31.0,6.0,99.21,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 11:00,2024,11,16,11:00,7.2,7.2,100.0,0.2,31.0,5.0,99.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 12:00,2024,11,16,12:00,8.3,6.0,86.0,0.2,31.0,6.0,99.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 13:00,2024,11,16,13:00,8.1,6.5,90.0,0.0,29.0,9.0,99.26,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 14:00,2024,11,16,14:00,7.8,7.8,100.0,0.0,29.0,8.0,99.34,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 15:00,2024,11,16,15:00,8.2,6.3,88.0,0.0,30.0,9.0,99.41,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 16:00,2024,11,16,16:00,7.8,5.9,88.0,0.0,31.0,9.0,99.48,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 17:00,2024,11,16,17:00,7.7,5.8,88.0,0.0,33.0,6.0,99.54,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 18:00,2024,11,16,18:00,7.4,6.1,92.0,0.0,29.0,3.0,99.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 19:00,2024,11,16,19:00,7.4,6.0,91.0,0.0,29.0,5.0,99.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 20:00,2024,11,16,20:00,7.1,6.6,97.0,0.0,31.0,4.0,99.77,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 21:00,2024,11,16,21:00,6.7,6.7,100.0,0.0,32.0,4.0,99.79,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 22:00,2024,11,16,22:00,6.9,6.6,99.0,0.0,33.0,5.0,99.78,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-16 23:00,2024,11,16,23:00,6.5,5.6,94.0,0.0,33.0,7.0,99.79,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 00:00,2024,11,17,00:00,6.5,5.3,92.0,0.0,36.0,3.0,99.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 01:00,2024,11,17,01:00,6.3,5.7,97.0,0.0,34.0,6.0,99.89,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 02:00,2024,11,17,02:00,6.1,5.0,93.0,0.0,35.0,5.0,99.93,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 03:00,2024,11,17,03:00,5.8,4.3,90.0,0.0,34.0,10.0,99.95,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 04:00,2024,11,17,04:00,5.6,5.2,98.0,0.0,35.0,6.0,99.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 05:00,2024,11,17,05:00,5.0,5.0,100.0,0.0,34.0,8.0,99.99,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 06:00,2024,11,17,06:00,5.4,5.4,100.0,0.0,35.0,4.0,100.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 07:00,2024,11,17,07:00,5.2,4.2,93.0,0.0,35.0,9.0,100.02,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 08:00,2024,11,17,08:00,5.4,4.0,91.0,0.0,34.0,14.0,100.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 09:00,2024,11,17,09:00,5.3,3.8,90.0,0.0,35.0,10.0,100.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 10:00,2024,11,17,10:00,5.6,3.8,88.0,0.0,36.0,8.0,100.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 11:00,2024,11,17,11:00,6.2,4.0,86.0,0.0,35.0,12.0,100.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 12:00,2024,11,17,12:00,7.0,4.4,84.0,0.0,34.0,14.0,99.96,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 13:00,2024,11,17,13:00,7.4,4.1,80.0,0.0,35.0,12.0,99.88,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 14:00,2024,11,17,14:00,7.7,4.2,79.0,0.0,35.0,10.0,99.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 15:00,2024,11,17,15:00,7.8,4.2,78.0,0.0,36.0,11.0,99.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 16:00,2024,11,17,16:00,7.2,4.1,81.0,0.0,35.0,13.0,99.82,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 17:00,2024,11,17,17:00,6.3,3.5,82.0,0.0,35.0,13.0,99.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 18:00,2024,11,17,18:00,5.9,3.6,85.0,0.0,35.0,16.0,99.84,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 19:00,2024,11,17,19:00,5.7,3.6,86.0,0.0,35.0,16.0,99.83,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 20:00,2024,11,17,20:00,5.6,3.4,86.0,0.0,34.0,18.0,99.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 21:00,2024,11,17,21:00,5.7,3.5,86.0,0.0,35.0,16.0,99.79,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 22:00,2024,11,17,22:00,5.8,3.5,85.0,0.0,35.0,18.0,99.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-17 23:00,2024,11,17,23:00,5.9,3.4,84.0,0.0,35.0,16.0,99.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 00:00,2024,11,18,00:00,5.8,3.4,85.0,0.0,35.0,18.0,99.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 01:00,2024,11,18,01:00,5.6,3.4,85.0,0.0,35.0,16.0,99.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 02:00,2024,11,18,02:00,5.8,3.3,84.0,0.0,34.0,18.0,99.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 03:00,2024,11,18,03:00,5.7,3.3,84.0,0.0,34.0,18.0,99.53,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 04:00,2024,11,18,04:00,5.4,3.0,85.0,0.0,35.0,16.0,99.53,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 05:00,2024,11,18,05:00,5.3,2.9,85.0,0.0,34.0,17.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 06:00,2024,11,18,06:00,5.2,2.8,84.0,0.0,35.0,19.0,99.49,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 07:00,2024,11,18,07:00,5.0,2.5,84.0,0.0,34.0,21.0,,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 08:00,2024,11,18,08:00,5.0,2.3,83.0,0.0,34.0,19.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 09:00,2024,11,18,09:00,5.0,2.1,82.0,0.0,34.0,20.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 10:00,2024,11,18,10:00,5.7,2.1,78.0,0.0,34.0,19.0,99.47,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 11:00,2024,11,18,11:00,6.7,2.5,75.0,0.0,35.0,16.0,99.38,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 12:00,2024,11,18,12:00,6.6,2.8,77.0,0.0,34.0,17.0,99.34,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 13:00,2024,11,18,13:00,6.1,2.9,80.0,0.0,33.0,22.0,99.28,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 14:00,2024,11,18,14:00,5.9,2.6,79.0,0.0,33.0,22.0,99.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 15:00,2024,11,18,15:00,6.0,2.8,80.0,0.0,33.0,15.0,99.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 16:00,2024,11,18,16:00,5.7,2.5,80.0,0.0,33.0,21.0,99.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 17:00,2024,11,18,17:00,5.3,2.4,82.0,0.0,33.0,19.0,99.23,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 18:00,2024,11,18,18:00,4.9,2.3,83.0,0.0,34.0,19.0,99.23,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 19:00,2024,11,18,19:00,4.7,2.5,86.0,0.0,34.0,16.0,99.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 20:00,2024,11,18,20:00,4.4,1.7,83.0,0.0,33.0,19.0,99.21,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 21:00,2024,11,18,21:00,4.2,1.3,81.0,0.0,33.0,17.0,99.18,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 22:00,2024,11,18,22:00,4.2,1.6,83.0,0.0,32.0,13.0,99.15,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-18 23:00,2024,11,18,23:00,4.6,1.9,83.0,0.0,33.0,15.0,99.1,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 00:00,2024,11,19,00:00,4.8,2.2,83.0,0.0,33.0,14.0,99.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 01:00,2024,11,19,01:00,4.7,2.4,85.0,0.0,32.0,20.0,99.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 02:00,2024,11,19,02:00,4.9,2.7,86.0,0.0,32.0,16.0,98.99,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 03:00,2024,11,19,03:00,5.0,2.5,84.0,0.0,33.0,17.0,98.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 04:00,2024,11,19,04:00,4.9,2.5,84.0,0.0,33.0,20.0,98.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 05:00,2024,11,19,05:00,5.0,2.3,83.0,0.0,33.0,22.0,98.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 06:00,2024,11,19,06:00,5.1,2.3,82.0,0.0,33.0,24.0,98.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 07:00,2024,11,19,07:00,5.1,2.3,82.0,0.0,33.0,22.0,99.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 08:00,2024,11,19,08:00,5.1,2.6,84.0,0.0,33.0,22.0,99.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 09:00,2024,11,19,09:00,5.5,2.8,83.0,0.0,33.0,22.0,99.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 10:00,2024,11,19,10:00,5.9,3.0,82.0,0.0,33.0,25.0,99.08,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 11:00,2024,11,19,11:00,6.4,3.3,81.0,0.0,34.0,20.0,99.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 12:00,2024,11,19,12:00,6.8,3.6,80.0,0.0,34.0,22.0,99.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 13:00,2024,11,19,13:00,7.3,3.6,78.0,0.0,34.0,24.0,99.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 14:00,2024,11,19,14:00,7.9,4.1,77.0,0.0,34.0,23.0,99.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 15:00,2024,11,19,15:00,8.0,4.3,78.0,0.0,33.0,27.0,99.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 16:00,2024,11,19,16:00,8.0,4.6,79.0,0.0,34.0,24.0,99.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 17:00,2024,11,19,17:00,8.2,4.7,78.0,0.0,34.0,23.0,99.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 18:00,2024,11,19,18:00,8.2,4.7,79.0,0.0,34.0,21.0,99.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 19:00,2024,11,19,19:00,8.3,4.8,79.0,0.0,34.0,20.0,99.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 20:00,2024,11,19,20:00,8.3,5.0,80.0,0.0,34.0,17.0,99.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 21:00,2024,11,19,21:00,8.3,5.0,80.0,0.0,34.0,19.0,99.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 22:00,2024,11,19,22:00,8.3,4.9,79.0,0.0,34.0,19.0,99.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-19 23:00,2024,11,19,23:00,8.1,4.8,80.0,0.0,34.0,23.0,99.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 00:00,2024,11,20,00:00,8.0,4.4,78.0,0.0,34.0,21.0,99.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 01:00,2024,11,20,01:00,7.7,4.1,78.0,0.0,34.0,24.0,98.96,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 02:00,2024,11,20,02:00,7.5,4.0,79.0,0.0,34.0,25.0,98.96,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 03:00,2024,11,20,03:00,7.4,3.9,79.0,0.0,34.0,22.0,99.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 04:00,2024,11,20,04:00,7.2,3.6,78.0,0.0,34.0,16.0,99.07,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 05:00,2024,11,20,05:00,7.1,3.7,79.0,0.0,34.0,18.0,99.13,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 06:00,2024,11,20,06:00,7.2,3.7,78.0,0.0,35.0,18.0,99.23,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 07:00,2024,11,20,07:00,6.9,4.1,82.0,0.0,35.0,12.0,99.36,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 08:00,2024,11,20,08:00,6.8,4.7,87.0,0.0,34.0,16.0,99.43,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 09:00,2024,11,20,09:00,7.2,5.1,86.0,0.0,34.0,13.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 10:00,2024,11,20,10:00,8.1,5.4,83.0,0.0,34.0,14.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 11:00,2024,11,20,11:00,9.3,5.4,76.0,0.0,34.0,15.0,99.52,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 12:00,2024,11,20,12:00,10.1,5.7,74.0,0.0,34.0,12.0,99.51,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 13:00,2024,11,20,13:00,10.1,5.8,75.0,0.0,33.0,19.0,99.47,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 14:00,2024,11,20,14:00,10.5,5.3,70.0,0.0,35.0,18.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 15:00,2024,11,20,15:00,9.1,4.3,72.0,0.0,35.0,15.0,99.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 16:00,2024,11,20,16:00,8.1,3.6,73.0,0.0,35.0,15.0,99.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 17:00,2024,11,20,17:00,6.9,3.1,77.0,0.0,34.0,17.0,99.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 18:00,2024,11,20,18:00,6.7,3.1,78.0,0.0,35.0,13.0,99.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 19:00,2024,11,20,19:00,6.6,3.3,79.0,0.0,36.0,11.0,99.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 20:00,2024,11,20,20:00,6.4,3.6,82.0,0.0,36.0,12.0,99.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 21:00,2024,11,20,21:00,6.3,3.6,83.0,0.0,35.0,18.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 22:00,2024,11,20,22:00,6.0,3.9,86.0,0.0,35.0,14.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-20 23:00,2024,11,20,23:00,5.9,3.9,87.0,0.0,35.0,15.0,99.72,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 00:00,2024,11,21,00:00,6.0,3.5,84.0,0.0,34.0,17.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 01:00,2024,11,21,01:00,6.0,3.4,84.0,0.0,35.0,13.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 02:00,2024,11,21,02:00,6.0,3.2,82.0,0.0,34.0,13.0,99.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 03:00,2024,11,21,03:00,6.0,3.1,81.0,0.0,34.0,14.0,99.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 04:00,2024,11,21,04:00,6.0,3.1,81.0,0.0,35.0,14.0,99.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 05:00,2024,11,21,05:00,5.8,3.4,84.0,0.0,35.0,12.0,99.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 06:00,2024,11,21,06:00,5.6,3.7,88.0,0.0,35.0,9.0,99.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 07:00,2024,11,21,07:00,5.8,3.2,84.0,0.0,36.0,11.0,99.73,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 08:00,2024,11,21,08:00,6.0,3.3,83.0,0.0,36.0,8.0,99.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 09:00,2024,11,21,09:00,6.3,3.2,81.0,0.0,36.0,8.0,99.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 10:00,2024,11,21,10:00,7.0,3.5,78.0,0.0,36.0,9.0,99.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 11:00,2024,11,21,11:00,8.1,3.8,74.0,0.0,1.0,7.0,99.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 12:00,2024,11,21,12:00,8.6,4.2,74.0,0.0,36.0,10.0,99.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 13:00,2024,11,21,13:00,8.7,4.6,75.0,0.0,1.0,7.0,99.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 14:00,2024,11,21,14:00,9.5,5.2,75.0,0.0,1.0,5.0,99.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 15:00,2024,11,21,15:00,9.0,5.2,77.0,0.0,33.0,10.0,99.61,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 16:00,2024,11,21,16:00,8.2,4.9,80.0,0.0,1.0,7.0,99.62,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 17:00,2024,11,21,17:00,7.3,5.1,86.0,0.0,1.0,5.0,99.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 18:00,2024,11,21,18:00,7.3,5.0,86.0,0.0,36.0,5.0,99.66,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 19:00,2024,11,21,19:00,7.0,5.0,87.0,0.0,2.0,3.0,99.64,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 20:00,2024,11,21,20:00,7.0,4.8,86.0,0.0,3.0,4.0,99.65,
